0,0
0.278160096,0.15955353
0.498161346,0.39029883
0.628158596,0.71294023
0.645698576,1.51882745
0.645698576,2.24783235
0.645698576,2.89275265
0.645698576,3.50074295
0.653160126,4.20283985
0.678161646,5.13879875
0.703155546,6.07475755
0.728157066,7.01071455
0.753158596,7.94667345
0.778160126,8.88263035
0.803161646,9.81858925
0.828155546,10.75454665
0.853157066,11.69050565
0.878158596,12.62646365
0.903160126,13.56242165
0.928161646,14.49837965
0.954429656,15.18544265
0.959434556,15.70454165
0.964431756,16.21632965
1.009429956,16.74646765
1.131340056,17.27181665
1.278831556,17.79519065
1.514183056,18.31339665
1.756210356,18.79015165
2.113258356,19.34570265
2.447158856,19.81632265
2.909187356,20.26117365
3.451194756,20.59603465
3.978393556,20.83374765
4.558044456,21.05305065
5.137794556,21.24328765
5.690818856,21.40070965
6.280311656,21.54788565
6.859497056,21.68165065
7.438407956,21.79844065
7.995079056,21.89787865
8.596412656,21.98953865
9.220047056,22.07088065
9.793205256,22.13083065
10.373703056,22.18146865
10.972870056,22.22487665
11.572014056,22.26103165
12.156799056,22.28172065
12.764778056,22.28825765
13.351982056,22.26487165
13.943642056,22.16980565
14.509903056,22.02992465
15.050247056,21.85285165
15.569649056,21.65023465
16.050025056,21.33294065
16.438964056,20.94074965
16.750365056,20.41692965
17.185424056,19.83832365
17.414466056,19.11877265
17.519126056,18.46449265
17.601272056,6.02771955
17.601272056,6.51882745
17.601272056,6.92765335
17.601272056,7.41882805
17.601272056,8.04662805
17.601272056,8.74115275
17.601272056,9.43567755
17.601272056,10.13020265
17.601272056,10.82472565
17.601272056,11.53303765
17.601272056,12.21377465
17.601272056,12.90829865
17.601272056,13.60282365
17.601272056,14.29734665
17.601272056,14.99187165
17.601272056,15.68639565
17.601272056,16.38092065
17.601272056,17.07544565
17.601272056,17.73775665
17.751822056,5.65868185
18.020820056,5.39759255
18.429648056,5.36330415
18.820334056,5.46190455
19.051581056,5.68791395
19.101272056,6.02771955
19.101272056,6.51882745
19.101272056,6.92765335
19.101272056,7.41882805
19.101272056,8.04662805
19.101272056,8.74115275
19.101272056,9.43567755
19.101272056,10.13020265
19.101272056,10.82472565
19.101272056,11.51924965
19.101272056,12.21377465
19.101272056,12.90829965
19.101272056,13.60282365
19.101272056,14.29734765
19.101272056,14.99187165
19.111274056,15.68639665
19.129424056,16.38092065
19.154426056,17.07544565
19.179427056,17.73775665
19.204429056,18.46449265
19.229430056,19.11877465
19.321853056,19.70630265
19.501380056,20.25022665
19.720176056,20.79847365
19.971831056,21.28894465
20.300803056,21.75100565
20.659972056,22.19725565
21.136207056,22.52004465
21.622855056,22.82280565
22.194114056,23.07331665
22.752524056,23.29170065
23.354888056,23.50296565
23.988051056,23.66066765
24.585746056,23.75886565
