0,0
0.294723506,14.628835708
0.306343076,15.196096708
0.320060726,15.739320708
0.355995176,16.297640708
0.357505796,14.070459708
0.448394776,16.822128708
0.453300476,13.507156708
0.474296566,0.261173248
0.586410526,17.358023708
0.587379456,12.944989708
0.822921636,17.924019708
0.836036566,12.375461708
0.949783176,0.721044568
1.088615276,18.441723708
1.189567376,11.837363708
1.271896176,1.302026808
1.442535176,18.931971708
1.520110876,11.354341708
1.576682876,1.996309408
1.764457476,10.842028708
1.779395876,19.363489708
1.853095876,2.775043608
2.017417876,3.603153308
2.027664076,10.262558708
2.113090476,4.250831408
2.142806976,9.655032008
2.154968176,19.771259708
2.190139676,4.866678108
2.224151576,8.969681608
2.227508476,5.505636108
2.227622976,8.350554308
2.235313376,6.486040008
2.254615676,7.568033108
2.591392476,20.080959708
3.032035776,20.281721708
3.474899276,20.522049708
3.928398076,20.723883708
4.428382576,20.879076708
4.948379176,21.026625708
5.451156276,21.148434708
5.915870376,21.264399708
6.417113976,21.365879708
6.984069576,21.494125708
7.447440776,21.601372708
7.956359576,21.718348708
8.424590776,21.833115708
8.935386376,21.928745708
9.427711176,22.032997708
9.865058576,22.104830708
10.379218476,22.181152708
10.876335476,22.254137708
11.365356476,22.301590708
11.826659476,22.340986708
12.330581476,22.373964708
12.824905476,22.391262708
13.266135476,22.371554708
13.757026476,22.274719708
14.230253476,22.126827708
14.674697476,21.929209708
15.098900476,21.674694708
15.492218476,21.375132708
15.855438476,21.032929708
16.190758476,20.677166708
16.231430476,10.629598708
16.239693476,11.361336708
16.281929476,9.940785208
16.305840476,11.997991708
16.368462476,9.290945808
16.397316476,12.568803708
16.432602476,8.678919608
16.470658476,20.272110708
16.476929476,13.190049708
16.513085476,8.125059908
16.592621476,13.846619708
16.619858476,7.657894008
16.716210476,7.174074008
16.731507476,19.842306708
16.757477476,14.366382708
16.871765476,6.743810508
16.907807476,14.877727708
16.961235476,19.386133708
17.026528476,15.373880708
17.027336476,6.376262508
17.106751476,18.906223708
17.141747476,15.878928708
17.174607476,16.382464708
17.200287476,18.404955708
17.214920476,16.893740708
17.226975476,17.898417708
17.228584476,17.395310708
17.305588476,5.973482008
17.626488476,5.636661408
18.036034476,5.391446908
18.412827476,5.329604908
18.744431476,5.494863308
18.763153476,18.508597708
18.764763476,19.011704708
18.776810476,18.007027708
18.791451476,19.518242708
18.817131476,17.495751708
18.871666476,16.982735708
18.884979476,20.019512708
18.965210476,16.487166708
19.030502476,20.499422708
19.058891476,5.706121308
19.083931476,15.991013708
19.225975476,6.089765408
19.234253476,15.479669708
19.260224476,20.955593708
19.375733476,14.971601708
19.415695476,6.571390008
19.521080476,21.385399708
19.538201476,14.455349708
19.594643476,7.058790008
19.658722476,13.962726708
19.711647476,13.453837708
19.734322476,7.602928008
19.785515476,12.972548708
19.800980476,21.790455708
19.830612476,8.249194008
19.831452476,12.509622708
19.868027476,11.857430708
19.893448476,8.883448408
19.932648476,9.541365508
19.936897476,11.047142708
19.962525476,10.270859708
20.136299476,22.146219708
20.499512476,22.488422708
20.892838476,22.787983708
21.317032476,23.042500708
21.761482476,23.264870708
22.243469476,23.409496708
22.754029476,23.576988708
23.300789476,23.703348708
23.782364476,23.786163708
24.304848476,23.835882708
24.849068476,23.868006708
25.396202476,23.907852708
25.917755476,23.930666708
26.459419476,23.940603708
27.074196476,23.961819708
27.878348476,23.961819708
28.493124476,23.940603708
29.034788476,23.930666708
29.556341476,23.907852708
30.103476476,23.868006708
30.647696476,23.835882708
31.170180476,23.786163708
31.651755476,23.703348708
32.198519476,23.576988708
32.709078476,23.409496708
33.191065476,23.264870708
33.635515476,23.042500708
34.059710476,22.787983708
34.453036476,22.488422708
34.816248476,22.146219708
34.990023476,10.270859708
35.015650476,11.047142708
35.019900476,9.541365508
35.059099476,8.883448408
35.084521476,11.857430708
35.121096476,12.509622708
35.121935476,8.249194008
35.151568476,21.790455708
35.167032476,12.972548708
35.218226476,7.602928008
35.240900476,13.453837708
35.293825476,13.962726708
35.357905476,7.058790008
35.414347476,14.455349708
35.431467476,21.385399708
35.536852476,6.571390008
35.576815476,14.971601708
35.692324476,20.955593708
35.718294476,15.479669708
35.726572476,6.089765408
35.868616476,15.991013708
35.893656476,5.706121308
35.922045476,20.499422708
35.987337476,16.487166708
36.067568476,20.019512708
36.080881476,16.982735708
36.135416476,17.495751708
36.161097476,19.518242708
36.175738476,18.007027708
36.187784476,19.011704708
36.189394476,18.508597708
36.208117476,5.494863308
36.539721476,5.329604908
36.916514476,5.391446908
37.326060476,5.636661408
37.646959476,5.973482008
37.723963476,17.395310708
37.725573476,17.898417708
37.737627476,16.893740708
37.752260476,18.404955708
37.777941476,16.382464708
37.810801476,15.878928708
37.845797476,18.906223708
37.925211476,6.376262508
37.926020476,15.373880708
37.991312476,19.386133708
38.044741476,14.877727708
38.080782476,6.743810508
38.195070476,14.366382708
38.221041476,19.842306708
38.236338476,7.174074008
38.332689476,7.657894008
38.359926476,13.846619708
38.439463476,8.125059908
38.475619476,13.190049708
38.481890476,20.272110708
38.519945476,8.678919608
38.555231476,12.568803708
38.584086476,9.290945808
38.646708476,11.997991708
38.670618476,9.940785208
38.712855476,11.361336708
38.721117476,10.629598708
38.761790476,20.677166708
39.097109476,21.032929708
39.460329476,21.375132708
39.853647476,21.674694708
40.277849476,21.929209708
40.722292476,22.126827708
41.195521476,22.274719708
41.686411476,22.371554708
42.127642476,22.391262708
42.621966476,22.373964708
43.125887476,22.340986708
43.587191476,22.301590708
44.076212476,22.254137708
44.573328476,22.181152708
45.087488476,22.104830708
45.524836476,22.032997708
46.017161476,21.928745708
46.527956476,21.833115708
46.996187476,21.718348708
47.505106476,21.601372708
47.968477476,21.494125708
48.535433476,21.365879708
49.036677476,21.264399708
49.501391476,21.148434708
50.004168476,21.026625708
50.524164476,20.879076708
51.024149476,20.723883708
51.477648476,20.522049708
51.920511476,20.281721708
52.361155476,20.080959708
52.697931476,7.568033108
52.717234476,6.486040008
52.724924476,8.350554308
52.725039476,5.505636108
52.728396476,8.969681608
52.762407476,4.866678108
52.797579476,19.771259708
52.809740476,9.655032008
52.839457476,4.250831408
52.924883476,10.262558708
52.935129476,3.603153308
